"product_tag_id","product_id","tag_id"
"1662","935","17"
"1663","842","74"
"1664","808","70"
"1665","264","173"
"1666","73","17"
"1667","126","61"
"1668","923","40"
"1669","648","172"
"1670","364","73"
"1671","113","111"
"1672","791","41"
"1673","635","105"
"1674","355","148"
"1675","296","140"
"1676","451","12"
"1677","277","14"
"1678","905","61"
"1679","517","17"
"1680","596","98"
"1681","498","83"
"1682","441","34"
"1683","43","61"
"1684","432","172"
"1685","682","173"
"1686","238","7"
"1687","691","184"
"1688","993","4"
"1689","598","109"
"1690","199","20"
"1691","875","105"
"1692","238","176"
"1693","471","182"
"1694","424","111"
"1695","194","14"
"1696","169","41"
"1697","747","91"
"1698","121","195"
"1699","768","82"
"1700","588","14"
"1701","359","173"
"1702","524","140"
"1703","505","14"
"1704","127","148"
"1705","803","127"
"1706","380","35"
"1707","158","105"
"1708","368","98"
"1709","802","63"
"1710","910","173"
"1711","57","98"
"1712","427","83"
"1713","41","156"
"1714","919","98"
"1715","990","12"
"1716","78","66"
"1717","893","61"
"1718","608","98"
"1719","213","140"
"1720","610","132"
"1721","543","74"
"1722","368","12"
"1723","963","111"
"1724","232","74"
"1725","529","17"
"1726","49","131"
"1727","377","43"
"1728","192","172"
"1729","816","14"
"1730","702","57"
"1731","880","14"
"1732","336","105"
"1733","619","17"
"1734","891","173"
"1735","43","98"
"1736","707","103"
"1737","652","68"
"1738","857","12"
"1739","6","148"
"1740","748","98"
"1741","711","148"
"1742","721","74"
"1743","89","102"
"1744","437","98"
"1745","730","105"
"1746","162","153"
"1747","427","172"
"1748","653","178"
"1749","308","140"
"1750","308","17"
"1751","239","34"
"1752","932","191"
"1753","580","173"
"1754","446","106"
"1755","942","140"
"1756","831","98"
"1757","859","17"
"1758","419","105"
"1759","545","48"
"1760","15","133"
"1761","486","14"
"1762","142","63"
"1763","426","39"
"1764","400","148"
"1765","479","57"
"1766","453","63"
"1767","298","191"
"1768","225","140"
"1769","257","173"
"1770","750","195"
"1771","520","98"
"1772","490","13"
"1773","119","61"
"1774","942","17"
"1775","390","153"
"1776","467","57"
"1777","640","148"
"1778","28","186"
"1779","403","14"
"1780","651","173"
"1781","80","17"
"1782","174","173"
"1783","163","14"
"1784","760","98"
"1785","79","153"
"1786","631","17"
"1787","215","91"
"1788","62","101"
"1789","45","195"
"1790","714","14"
"1791","568","173"
"1792","294","123"
"1793","198","39"
"1794","430","61"
"1795","581","14"
"1796","517","160"
"1797","522","172"
"1798","681","63"
"1799","435","173"
"1800","213","17"
"1801","292","98"
"1802","679","195"
"1803","558","12"
"1804","997","26"
"1805","975","14"
"1806","265","74"
"1807","247","178"
"1808","287","63"
"1809","986","173"
"1810","333","90"
"1811","843","98"
"1812","472","169"
"1813","31","121"
"1814","969","61"
"1815","107","61"
"1816","992","63"
"1817","709","200"
"1818","926","98"
"1819","975","180"
"1820","453","17"
"1821","141","122"
"1822","658","61"
"1823","514","105"
"1824","892","14"
"1825","809","14"
"1826","847","17"
"1827","663","173"
"1828","721","200"
"1829","786","12"
"1830","142","17"
"1831","804","74"
"1832","631","140"
"1833","45","115"
"1834","575","61"
"1835","352","173"
"1836","615","98"
"1837","536","17"
"1838","317","148"
"1839","457","85"
"1840","869","12"
"1841","304","98"
"1842","326","179"
"1843","378","153"
"1844","569","14"
"1845","974","173"
"1846","439","172"
"1847","458","106"
"1848","258","14"
"1849","666","165"
"1850","475","12"
"1851","269","173"
"1852","225","17"
"1853","320","140"
"1854","742","105"
"1855","628","148"
"1856","87","200"
"1857","446","26"
"1858","136","173"
"1859","798","98"
"1860","477","195"
"1861","600","34"
"1862","837","105"
"1863","726","63"
"1864","807","106"
"1865","277","74"
"1866","809","140"
"1867","530","173"
"1868","83","195"
"1869","892","117"
"1870","177","191"
"1871","358","17"
"1872","643","63"
"1873","560","172"
"1874","526","105"
"1875","342","12"
"1876","42","14"
"1877","606","153"
"1878","349","9"
"1879","447","173"
"1880","717","195"
"1881","330","98"
"1882","752","17"
"1883","19","98"
"1884","438","165"
"1885","841","173"
"1886","871","172"
"1887","890","83"
"1888","235","178"
"1889","881","98"
"1890","249","195"
"1891","931","61"
"1892","570","98"
"1893","353","14"
"1894","954","63"
"1895","466","53"
"1896","441","17"
"1897","908","105"
"1898","964","98"
"1899","758","173"
"1900","178","132"
"1901","835","17"
"1902","774","201"
"1903","560","63"
"1904","620","61"
"1905","309","44"
"1906","871","63"
"1907","350","62"
"1908","455","34"
"1909","224","73"
"1910","675","173"
"1911","489","195"
"1912","270","14"
"1913","795","169"
"1914","259","98"
"1915","673","148"
"1916","800","195"
"1917","524","17"
"1918","657","57"
"1919","106","111"
"1920","664","14"
"1921","286","105"
"1922","178","195"
"1923","729","78"
"1924","806","148"
"1925","342","98"
"1926","183","41"
"1927","344","132"
"1928","272","25"
"1929","936","173"
"1930","144","34"
"1931","381","105"
"1932","220","14"
"1933","231","173"
"1934","736","98"
"1935","363","66"
"1936","927","165"
"1937","372","74"
"1938","883","195"
"1939","323","141"
"1940","61","74"
"1941","63","131"
"1942","842","14"
"1943","31","98"
"1944","140","178"
"1945","386","68"
"1946","200","153"
"1947","425","98"
"1948","137","14"
"1949","346","17"
"1950","542","173"
"1951","735","148"
"1952","114","98"
"1953","263","143"
"1954","273","132"
"1955","828","200"
"1956","579","106"
"1957","49","74"
"1958","897","17"
"1959","976","98"
"1960","616","79"
"1961","962","41"
"1962","581","140"
"1963","714","180"
"1964","13","185"
"1965","665","98"
"1966","859","63"
"1967","600","74"
"1968","655","195"
"1969","92","180"
"1970","915","142"
"1971","826","9"
"1972","298","105"
"1973","895","195"
"1974","429","17"
"1975","869","201"
"1976","465","63"
"1977","219","173"
"1978","861","34"
"1979","310","191"
"1980","994","74"
"1981","27","156"
"1982","683","74"
"1983","836","61"
"1984","621","191"
"1985","887","28"
"1986","186","182"
"1987","354","98"
"1988","118","17"
"1989","365","14"
"1990","613","173"
"1991","173","195"
"1992","272","14"
"1993","108","111"
"1994","850","61"
"1995","337","98"
"1996","630","105"
"1997","640","200"
"1998","62","130"
"1999","409","39"
"2000","676","109"
"2001","328","113"
"2002","731","98"
"2003","823","14"
"2004","677","173"
"2005","613","153"
"2006","539","61"
"2007","757","12"
"2008","759","17"
"2009","319","105"
"2010","540","148"
"2011","26","121"
"2012","841","176"
"2013","26","98"
"2014","593","109"
"2015","713","105"
"2016","961","172"
"2017","310","74"
"2018","302","153"
"2019","567","195"
"2020","8","105"
"2021","128","178"
"2022","842","140"
"2023","282","132"
"2024","283","73"
"2025","136","122"
"2026","833","178"
"2027","436","63"
"2028","988","173"
"2029","583","14"
"2030","500","14"
"2031","354","173"
"2032","109","98"
"2033","174","182"
"2034","858","105"
"2035","284","183"
"2036","684","153"
"2037","905","173"
"2038","109","52"
"2039","894","14"
"2040","660","98"
"2041","659","34"
"2042","530","99"
"2043","546","187"
"2044","353","63"
"2045","767","61"
"2046","531","17"
"2047","890","195"
"2048","83","161"
"2049","930","0"
"2050","211","178"
"2051","417","14"
"2052","912","176"
"2053","925","17"
"2054","665","173"
"2055","192","98"
"2056","664","63"
"2057","518","176"
"2058","802","29"
"2059","811","14"
"2060","331","105"
"2061","678","14"
"2062","852","12"
"2063","742","34"
"2064","270","63"
"2065","664","17"
"2066","618","59"
"2067","743","98"
"2068","756","148"
"2069","221","173"
"2070","367","14"
"2071","432","98"
"2072","207","153"
"2073","344","178"
"2074","458","12"
"2075","303","140"
"2076","937","140"
"2077","826","98"
"2078","989","14"
"2079","662","172"
"2080","540","48"
"2081","738","178"
"2082","138","173"
"2083","711","154"
"2084","111","195"
"2085","747","17"
"2086","386","140"
"2087","532","173"
"2088","50","61"
"2089","121","98"
"2090","892","63"
"2091","284","14"
"2092","113","200"
"2093","393","74"
"2094","402","105"
"2095","39","25"
"2096","678","137"
"2097","906","14"
"2098","671","34"
"2099","818","200"
"2100","672","61"
"2101","515","98"
"2102","66","132"
"2103","595","14"
"2104","449","173"
"2105","3","185"
"2106","204","98"
"2107","830","17"
"2108","91","105"
"2109","424","200"
"2110","434","195"
"2111","598","98"
"2112","258","63"
"2113","709","57"
"2114","336","180"
"2115","366","173"
"2116","667","178"
"2117","82","74"
"2118","642","105"
"2119","735","200"
"2120","217","148"
"2121","769","12"
"2122","983","61"
"2123","355","14"
"2124","121","61"
"2125","760","173"
"2126","95","61"
"2127","66","195"
"2128","963","17"
"2129","783","109"
"2130","249","178"
"2131","627","173"
"2132","790","83"
"2133","571","74"
"2134","377","195"
"2135","764","6"
"2136","773","14"
"2137","230","98"
"2138","544","173"
"2139","652","17"
"2140","819","41"
"2141","76","127"
"2142","406","61"
"2143","251","66"
"2144","197","187"
"2145","726","155"
"2146","195","153"
"2147","883","178"
"2148","460","172"
"2149","96","148"
"2150","800","61"
"2151","233","173"
"2152","232","109"
"2153","341","17"
"2154","526","134"
"2155","864","98"
"2156","699","131"
"2157","700","195"
"2158","855","173"
"2159","999","172"
"2160","450","14"
"2161","469","140"
"2162","30","17"
"2163","179","148"
"2164","717","61"
"2165","497","105"
"2166","139","14"
"2167","12","61"
"2168","159","98"
"2169","572","178"
"2170","669","192"
"2171","288","39"
"2172","954","155"
"2173","553","98"
"2174","783","195"
"2175","265","143"
"2176","460","63"
"2177","634","61"
"2178","262","148"
"2179","615","127"
"2180","241","34"
"2181","158","140"
"2182","389","195"
"2183","947","98"
"2184","737","105"
"2185","461","173"
"2186","394","61"
"2187","472","195"
"2188","163","17"
"2189","636","98"
"2190","38","121"
"2191","328","173"
"2192","896","151"
"2193","706","148"
"2194","78","195"
"2195","237","178"
"2196","153","134"
"2197","317","14"
"2198","870","28"
"2199","88","173"
"2200","337","12"
"2201","355","74"
"2202","722","196"
"2203","364","105"
"2204","246","17"
"2205","31","104"
"2206","711","131"
"2207","325","98"
"2208","946","148"
"2209","555","195"
"2210","376","191"
"2211","14","98"
"2212","901","71"
"2213","915","105"
"2214","208","200"
"2215","866","195"
"2216","639","173"
"2217","785","14"
"2218","395","148"
"2219","41","199"
"2220","137","63"
"2221","23","106"
"2222","876","98"
"2223","854","86"
"2224","565","98"
"2225","564","34"
"2226","244","195"
"2227","151","14"
"2228","63","200"
"2229","639","153"
"2230","556","173"
"2231","32","74"
"2232","959","98"
"2233","149","86"
"2234","304","44"
"2235","950","173"
"2236","198","62"
"2237","316","173"
"2238","713","165"
"2239","462","14"
"2240","592","105"
"2241","386","180"
"2242","8","165"
"2243","18","17"
"2244","254","98"
"2245","300","39"
"2246","867","173"
"2247","795","195"
"2248","977","74"
"2249","685","200"
"2250","17","153"
"2251","648","98"
"2252","569","17"
"2253","330","187"
"2254","281","105"
"2255","5","173"
"2256","178","41"
"2257","624","195"
"2258","92","106"
"2259","788","98"
"2260","399","61"
"2261","69","127"
"2262","528","165"
"2263","46","148"
"2264","339","132"
"2265","788","121"
"2266","376","105"
"2267","526","14"
"2268","215","14"
"2269","733","63"
"2270","793","61"
"2271","693","178"
"2272","770","105"
"2273","83","98"
"2274","65","105"
"2275","56","74"
"2276","430","176"
"2277","752","66"
"2278","848","173"
"2279","837","14"
"2280","348","17"
"2281","710","61"
"2282","477","98"
"2283","899","17"
"2284","166","98"
"2285","898","176"
"2286","37","17"
"2287","132","14"
"2288","322","180"
"2289","537","173"
"2290","470","61"
"2291","320","106"
"2292","560","98"
"2293","493","63"
"2294","419","197"
"2295","44","74"
"2296","776","178"
"2297","695","172"
"2298","588","17"
"2299","297","173"
"2300","731","12"
"2301","443","14"
"2302","2","195"
"2303","982","17"
"2304","507","57"
"2305","520","64"
"2306","293","105"
"2307","919","173"
"2308","611","165"
"2309","436","103"
"2310","989","74"
"2311","479","195"
"2312","687","105"
"2313","309","150"
"2314","85","195"
"2315","800","98"
"2316","94","180"
"2317","205","142"
"2318","557","160"
"2319","360","14"
"2320","608","173"
"2321","969","153"
"2322","337","15"
"2323","489","98"
"2324","457","111"
"2325","150","110"
"2326","987","192"
"2327","475","173"
"2328","227","14"
"2329","735","57"
"2330","44","200"
"2331","387","61"
"2332","470","141"
"2333","804","17"
"2334","392","173"
"2335","178","98"
"2336","383","165"
"2337","823","77"
"2338","865","105"
"2339","408","195"
"2340","896","148"
"2341","151","74"
"2342","992","12"
"2343","943","173"
"2344","837","140"
"2345","502","25"
"2346","434","132"
"2347","493","17"
"2348","934","165"
"2349","681","178"
"2350","81","173"
"2351","91","99"
"2352","374","134"
"2353","97","195"
"2354","926","61"
"2355","510","192"
"2356","261","98"
"2357","685","111"
"2358","966","98"
"2359","949","63"
"2360","794","191"
"2361","501","41"
"2362","628","91"
"2363","921","178"
"2364","655","98"
"2365","182","17"
"2366","465","201"
"2367","585","148"
"2368","849","14"
"2369","576","17"
"2370","620","173"
"2371","766","14"
"2372","360","140"
"2373","515","12"
"2374","180","195"
"2375","375","61"
"2376","491","195"
"2377","309","73"
"2378","610","178"
"2379","508","141"
"2380","995","4"
"2381","326","105"
"2382","315","17"
"2383","33","121"
"2384","874","176"
"2385","287","98"
"2386","176","173"
"2387","877","105"
"2388","985","195"
"2389","158","134"
"2390","123","195"
"2391","838","98"
"2392","570","173"
"2393","322","14"
"2394","4","17"
"2395","93","173"
"2396","527","98"
"2397","683","63"
"2398","206","172"
"2399","594","7"
"2400","944","14"
"2401","6","74"
"2402","398","17"
"2403","379","83"
"2404","331","68"
"2405","633","14"
"2406","870","131"
"2407","135","132"
"2408","792","17"
"2409","478","165"
"2410","264","113"
"2411","780","111"
"2412","289","63"
"2413","723","34"
"2414","573","39"
"2415","215","140"
"2416","815","19"
"2417","554","105"
"2418","600","63"
"2419","745","172"
"2420","216","98"
"2421","801","165"
"2422","404","173"
"2423","446","195"
"2424","218","132"
"2425","939","74"
"2426","872","182"
"2427","481","17"
"2428","291","183"
"2429","222","91"
"2430","863","48"
"2431","681","12"
"2432","526","140"
"2433","164","173"
"2434","416","56"
"2435","299","98"
"2436","310","14"
"2437","702","83"
"2438","301","132"
"2439","456","4"
"2440","794","105"
"2441","870","148"
"2442","715","173"
"2443","921","12"
"2444","517","63"
"2445","250","165"
"2446","577","61"
"2447","705","12"
"2448","837","117"
"2449","412","74"
"2450","907","144"
"2451","157","153"
"2452","277","63"
"2453","382","98"
"2454","303","17"
"2455","535","148"
"2456","169","90"
"2457","972","105"
"2458","71","98"
"2459","490","165"
"2460","92","43"
"2461","697","17"
"2462","81","127"
"2463","933","98"
"2464","856","200"
"2465","188","173"
"2466","884","165"
"2467","622","98"
"2468","661","105"
"2469","944","140"
"2470","588","63"
"2471","255","105"
"2472","313","132"
"2473","619","106"
"2474","810","173"
"2475","799","14"
"2476","386","17"
"2477","206","86"
"2478","345","165"
"2479","951","74"
"2480","194","63"
"2481","937","17"
"2482","624","132"
"2483","118","60"
"2484","154","98"
"2485","252","176"
"2486","227","140"
"2487","464","148"
"2488","626","17"
"2489","705","98"
"2490","935","195"
"2491","716","14"
"2492","50","193"
"2493","74","153"
"2494","465","12"
"2495","394","98"
"2496","310","140"
"2497","259","173"
"2498","468","153"
"2499","359","73"
"2500","552","111"
"2501","541","195"
"2502","234","200"
"2503","299","75"
"2504","732","105"
"2505","876","61"
"2506","816","63"
"2507","479","86"
"2508","11","17"
"2509","827","105"
"2510","424","74"
"2511","113","74"
"2512","690","57"
"2513","242","178"
"2514","405","17"
"2515","204","95"
"2516","103","148"
"2517","874","173"
"2518","745","192"
"2519","818","74"
"2520","469","14"
"2521","223","98"
"2522","964","61"
"2523","956","17"
"2524","231","142"
"2525","790","63"
"2526","240","173"
"2527","58","131"
"2528","59","195"
"2529","516","105"
"2530","386","14"
"2531","791","73"
"2532","928","98"
"2533","94","17"
"2534","102","61"
"2535","791","173"
"2536","773","34"
"2537","645","17"
"2538","626","106"
"2539","653","61"
"2540","205","105"
"2541","643","12"
"2542","29","156"
"2543","258","143"
"2544","19","61"
"2545","771","106"
"2546","303","14"
"2547","322","140"
"2548","948","165"
"2549","609","131"
"2550","413","61"
"2551","334","17"
"2552","243","165"
"2553","697","14"
"2554","550","63"
"2555","462","34"
"2556","404","176"
"2557","719","178"
"2558","324","68"
"2559","468","173"
"2560","614","14"
"2561","735","74"
"2562","861","63"
"2563","865","165"
"2564","285","144"
"2565","744","105"
"2566","39","105"
"2567","857","98"
"2568","820","148"
"2569","862","173"
"2570","715","176"
"2571","546","98"
"2572","433","105"
"2573","536","195"
"2574","20","25"
"2575","886","173"
"2576","720","142"
"2577","776","195"
"2578","247","61"
"2579","641","61"
"2580","861","17"
"2581","761","157"
"2582","234","34"
"2583","842","83"
"2584","922","105"
"2585","229","91"
"2586","217","105"
"2587","935","178"
"2588","51","74"
"2589","629","98"
"2590","628","34"
"2591","738","12"
"2592","611","105"
"2593","335","173"
"2594","481","14"
"2595","798","153"
"2596","318","98"
"2597","695","63"
"2598","343","48"
"2599","885","132"
"2600","344","12"
"2601","609","200"
"2602","499","7"
"2603","944","17"
"2604","620","67"
"2605","814","95"
"2606","297","44"
"2607","939","111"
"2608","548","195"
"2609","144","63"
"2610","712","98"
"2611","624","178"
"2612","195","10"
"2613","252","173"
"2614","756","105"
"2615","313","178"
"2616","567","192"
"2617","331","148"
"2618","633","17"
"2619","98","59"
"2620","7","61"
"2621","7","98"
"2622","398","14"
"2623","169","173"
"2624","159","78"
"2625","810","176"
"2626","158","14"
"2627","322","17"
"2628","401","98"
"2629","107","4"
"2630","923","63"
"2631","839","105"
"2632","879","156"
"2633","294","52"
"2634","417","140"
"2635","969","4"
"2636","572","12"
"2637","237","195"
"2638","538","200"
"2639","952","98"
"2640","430","173"
"2641","934","105"
"2642","33","98"
"2643","823","63"
"2644","576","14"
"2645","766","17"
"2646","778","146"
"2647","895","98"
"2648","584","98"
"2649","970","14"
"2650","429","63"
"2651","981","173"
"2652","906","140"
"2653","455","17"
"2654","63","74"
"2655","740","86"
"2656","978","98"
"2657","858","25"
"2658","696","156"
"2659","741","173"
"2660","336","14"
"2661","457","74"
"2662","5","133"
"2663","676","106"
"2664","732","165"
"2665","25","14"
"2666","273","98"
"2667","392","153"
"2668","18","57"
"2669","547","25"
"2670","27","165"
"2671","556","133"
"2672","218","178"
"2673","804","14"
"2674","648","78"
"2675","978","12"
"2676","346","63"
"2677","666","34"
"2678","371","122"
"2679","355","34"
"2680","356","98"
"2681","454","176"
"2682","537","153"
"2683","673","91"
"2684","347","173"
"2685","851","105"
"2686","503","195"
"2687","750","98"
"2688","348","183"
"2689","685","74"
"2690","564","14"
"2691","381","25"
"2692","253","14"
"2693","383","105"
"2694","504","165"
"2695","904","106"
"2696","181","182"
"2697","968","63"
"2698","45","98"
"2699","131","173"
"2700","488","200"
"2701","494","110"
"2702","562","149"
"2703","892","83"
"2704","982","14"
"2705","669","195"
"2706","748","61"
"2707","885","63"
"2708","525","173"
"2709","671","14"
"2710","980","195"
"2711","632","199"
"2712","763","25"
"2713","754","17"
"2714","852","9"
"2715","450","140"
"2716","989","34"
"2717","605","12"
"2718","990","98"
"2719","358","195"
"2720","179","191"
"2721","37","14"
"2722","442","173"
"2723","591","178"
"2724","158","74"
"2725","541","9"
"2726","443","17"
"2727","51","28"
"2728","845","12"
"2729","130","132"
"2730","552","74"
"2731","334","86"
"2732","836","173"
"2733","985","178"
"2734","431","14"
"2735","697","74"
"2736","202","173"
"2737","938","130"
"2738","260","200"
"2739","348","14"
"2740","645","63"
"2741","1","105"
"2742","609","154"
"2743","597","131"
"2744","963","60"
"2745","598","195"
"2746","132","17"
"2747","356","75"
"2748","753","173"
"2749","114","61"
"2750","909","195"
"2751","131","153"
"2752","683","17"
"2753","47","195"
"2754","833","12"
"2755","17","110"
"2756","762","98"
"2757","258","166"
"2758","562","63"
"2759","450","34"
"2760","451","98"
"2761","265","14"
"2762","363","178"
"2763","771","43"
"2764","351","155"
"2765","480","33"
"2766","75","74"
"2767","845","98"
"2768","425","61"
"2769","70","48"
"2770","780","74"
"2771","936","10"
"2772","659","14"
"2773","734","173"
"2774","462","17"
"2775","179","105"
"2776","165","134"
"2777","280","98"
"2778","573","105"
"2779","423","173"
"2780","82","34"
"2781","151","140"
"2782","784","176"
"2783","930","63"
"2784","940","12"
"2785","674","98"
"2786","847","109"
"2787","510","195"
"2788","958","74"
"2789","261","95"
"2790","233","176"
"2791","633","34"
"2792","381","191"
"2793","640","14"
"2794","262","105"
"2795","702","17"
"2796","116","195"
"2797","459","182"
"2798","329","14"
"2799","950","153"
"2800","45","61"
"2801","183","27"
"2802","877","148"
"2803","480","156"
"2804","796","142"
"2805","241","74"
"2806","391","17"
"2807","951","14"
"2808","281","39"
"2809","593","195"
"2810","100","173"
"2811","497","165"
"2812","603","41"
"2813","52","98"
"2814","792","74"
"2815","393","111"
"2816","801","105"
"2817","904","195"
"2818","785","17"
"2819","129","2"
"2820","855","176"
"2821","494","173"
"2822","914","98"
"2823","17","173"
"2824","75","200"
"2825","603","98"
"2826","607","63"
"2827","780","200"
"2828","988","10"
"2829","849","183"
"2830","859","132"
"2831","626","43"
"2832","808","165"
"2833","918","63"
"2834","617","12"
"2835","462","140"
"2836","557","14"
"2837","903","39"
"2838","997","98"
"2839","136","159"
"2840","868","17"
"2841","481","74"
"2842","799","34"
"2843","918","17"
"2844","278","173"
"2845","130","86"
"2846","148","148"
"2847","895","61"
"2848","130","63"
"2849","274","105"
"2850","829","173"
"2851","108","74"
"2852","538","57"
"2853","607","17"
"2854","686","98"
"2855","548","9"
"2856","795","178"
"2857","812","61"
"2858","484","12"
"2859","329","140"
"2860","932","57"
"2861","837","91"
"2862","277","183"
"2863","552","200"
"2864","150","153"
"2865","835","63"
"2866","461","10"
"2867","341","14"
"2868","571","111"
"2869","30","14"
"2870","769","98"
"2871","982","160"
"2872","99","43"
"2873","916","195"
"2874","441","63"
"2875","357","105"
"2876","196","180"
"2877","652","14"
"2878","690","17"
"2879","245","176"
"2880","129","122"
"2881","64","98"
"2882","418","61"
"2883","900","173"
"2884","334","103"
"2885","199","172"
"2886","201","63"
"2887","665","193"
"2888","567","178"
"2889","458","98"
"2890","195","173"
"2891","280","144"
"2892","896","105"
"2893","147","98"
"2894","887","74"
"2895","160","148"
"2896","34","105"
"2897","112","73"
"2898","412","14"
"2899","773","17"
"2900","908","191"
"2901","817","173"
"2902","223","138"
"2903","541","98"
"2904","68","17"
"2905","163","140"
"2906","512","63"
"2907","471","148"
"2908","25","74"
"2909","641","98"
"2910","120","74"
"2911","830","14"
"2912","569","63"
"2913","680","105"
"2914","880","63"
"2915","652","140"
"2916","182","106"
"2917","373","173"
"2918","647","200"
"2919","171","41"
"2920","235","61"
"2921","486","63"
"2922","940","178"
"2923","290","150"
"2924","173","98"
"2925","115","111"
"2926","968","103"
"2927","858","2"
"2928","595","17"
"2929","684","173"
"2930","899","43"
"2931","436","14"
"2932","258","0"
"2933","714","172"
"2934","724","98"
"2935","9","195"
"2936","207","173"
"2937","92","195"
"2938","413","98"
"2939","196","14"
"2940","652","180"
"2941","447","165"
"2942","751","105"
"2943","415","132"
"2944","721","106"
"2945","348","74"
"2946","905","176"
"2947","37","74"
"2948","601","173"
"2949","988","153"
"2950","569","0"
"2951","747","14"
"2952","101","180"
"2953","807","98"
"2954","21","132"
"2955","36","156"
"2956","403","63"
"2957","96","154"
"2958","463","61"
"2959","678","17"
"2960","248","191"
"2961","51","131"
"2962","714","63"
"2963","440","105"
"2964","670","156"
"2965","496","52"
"2966","915","165"
"2967","677","153"
"2968","638","169"
"2969","385","133"
"2970","654","111"
"2971","991","105"
"2972","380","61"
"2973","887","200"
"2974","516","148"
"2975","496","98"
"2976","809","132"
"2977","964","4"
"2978","912","173"
"2979","292","144"
"2980","724","12"
"2981","129","105"
"2982","21","195"
"2983","747","140"
"2984","376","165"
"2985","185","98"
"2986","133","64"
"2987","779","173"
"2988","811","17"
"2989","374","14"
"2990","579","98"
"2991","351","12"
"2992","74","173"
"2993","775","105"
"2994","925","14"
"2995","528","108"
"2996","500","17"
"2997","966","195"
"2998","521","111"
"2999","57","61"
"3000","609","74"
"3001","104","195"
"3002","951","117"
"3003","187","109"
"3004","828","106"
"3005","619","149"
"3006","464","105"
"3007","391","63"
"3008","317","180"
"3009","534","178"
"3010","268","98"
"3011","385","173"
"3012","206","192"
"3013","975","140"
"3014","387","81"
"3015","602","14"
"3016","740","17"
"3017","819","98"
"3018","821","132"
"3019","508","98"
"3020","617","178"
"3021","145","173"
"3022","11","57"
"3023","291","14"
"3024","498","195"
"3025","547","191"
"3026","582","153"
"3027","141","105"
"3028","924","173"
"3029","913","14"
"3030","891","182"
"3031","405","57"
"3032","867","73"
"3033","788","141"
"3034","187","195"
"3035","956","57"
"3036","619","63"
"3037","679","61"
"3038","526","74"
"3039","9","86"
"3040","306","178"
"3041","208","14"
"3042","197","98"
"3043","629","41"
"3044","767","176"
"3045","16","195"
"3046","474","169"
"3047","712","187"
"3048","693","61"
"3049","180","98"
"3050","977","14"
"3051","574","98"
"3052","318","187"
"3053","520","173"
"3054","602","17"
"3055","600","12"
"3056","721","195"
"3057","32","14"
"3058","830","63"
"3059","99","195"
"3060","437","173"
"3061","703","33"
"3062","410","195"
"3063","840","12"
"3064","254","90"
"3065","676","178"
"3066","426","14"
"3067","279","63"
"3068","831","173"
"3069","263","98"
"3070","134","117"
"3071","511","19"
"3072","517","12"
"3073","197","173"
"3074","133","153"
"3075","343","14"
"3076","701","105"
"3077","59","61"
"3078","814","98"
"3079","196","63"
"3080","737","14"
"3081","916","178"
"3082","777","148"
"3083","748","173"
"3084","503","98"
"3085","527","153"
"3086","610","61"
"3087","673","140"
"3088","374","17"
"3089","897","98"
"3090","448","132"
"3091","768","17"
"3092","508","173"
"3093","172","200"
"3094","260","14"
"3095","894","106"
"3096","182","195"
"3097","448","178"
"3098","35","98"
"3099","481","172"
"3100","173","41"
"3101","828","158"
"3102","663","191"
"3103","816","172"
"3104","599","148"
"3105","926","173"
"3106","586","98"
"3107","585","34"
"3108","870","74"
"3109","507","17"
"3110","755","153"
"3111","559","74"
"3112","210","14"
"3113","64","173"
"3114","275","98"
"3115","965","183"
"3116","488","60"
"3117","901","17"
"3118","48","148"
"3119","422","195"
"3120","953","74"
"3121","843","173"
"3122","832","14"
"3123","257","105"
"3124","256","141"
"3125","117","111"
"3126","598","61"
"3127","229","140"
"3128","375","173"
"3129","13","57"
"3130","580","191"
"3131","127","14"
"3132","984","17"
"3133","811","83"
"3134","371","148"
"3135","863","57"
"3136","923","12"
"3137","341","63"
"3138","756","117"
"3139","1","57"
"3140","493","172"
"3141","96","180"
"3142","47","98"
"3143","899","195"
"3144","796","105"
"3145","438","14"
"3146","292","173"
"3147","497","191"
"3148","673","17"
"3149","909","61"
"3150","529","12"
"3151","374","140"
"3152","209","73"
"3153","914","173"
"3154","47","198"
"3155","209","173"
"3156","485","105"
"3157","362","17"
"3158","920","120"
"3159","104","55"
"3160","992","98"
"3161","612","12"
"3162","60","148"
"3163","36","39"
"3164","198","14"
"3165","603","173"
"3166","771","195"
"3167","937","132"
"3168","222","14"
"3169","470","173"
"3170","414","74"
"3171","396","12"
"3172","461","165"
"3173","269","105"
"3174","586","15"
"3175","73","98"
"3176","314","191"
"3177","616","14"
"3178","654","74"
"3179","533","14"
"3180","663","105"
"3181","577","176"
"3182","324","140"
"3183","387","173"
"3184","370","121"
"3185","333","148"
"3186","854","195"
"3187","853","131"
"3188","249","61"
"3189","616","183"
"3190","94","43"
"3191","781","173"
"3192","312","34"
"3193","76","173"
"3194","764","121"
"3195","790","12"
"3196","352","105"
"3197","184","17"
"3198","543","195"
"3199","707","98"
"3200","946","180"
"3201","416","148"
"3202","698","173"
"3203","312","140"
"3204","293","14"
"3205","578","17"
"3206","22","148"
"3207","908","57"
"3208","340","105"
"3209","697","63"
"3210","542","191"
"3211","844","14"
"3212","2","98"
"3213","604","14"
"3214","275","144"
